код_модуль,код_курс,код_сотрудник,оценка_курс,отзыв
модуль_7,курс_3,студент_59,3,"В целом неплохо, но есть куда расти."
модуль_8,курс_3,студент_59,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_3,студент_59,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_3,студент_59,5,"Много практических занятий, что очень полезно."
модуль_3,курс_3,студент_60,4,Материалы курса на высшем уровне.
модуль_4,курс_3,студент_60,3,"Неплохо, но можно было бы улучшить организацию."
модуль_5,курс_3,студент_60,2,"Слишком много теории, мало практики."
модуль_6,курс_3,студент_60,2,Курс не оправдал ожиданий.
модуль_7,курс_3,студент_60,2,Организация учебного процесса оставляет желать лучшего.
модуль_9,курс_3,студент_60,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_3,студент_61,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_2,курс_3,студент_61,4,Отличная организация учебного процесса.
модуль_3,курс_3,студент_61,2,"Очень разочарован, зря потратил время."
модуль_4,курс_3,студент_61,3,"Средний курс, ожидал немного большего."
модуль_7,курс_3,студент_61,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_8,курс_3,студент_61,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_3,студент_61,2,Преподаватели не смогли заинтересовать.
модуль_1,курс_3,студент_62,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_3,студент_62,2,Преподаватели не отвечают на вопросы.
модуль_3,курс_3,студент_62,3,"Нормально, но хотелось бы больше интерактива."
модуль_4,курс_3,студент_62,3,"Неплохо, но можно было бы улучшить организацию."
модуль_6,курс_3,студент_62,3,"Нормально, но хотелось бы больше интерактива."
модуль_7,курс_3,студент_62,5,Очень хорошие учебные материалы.
модуль_1,курс_3,студент_63,2,Материалы курса плохо структурированы.
модуль_2,курс_3,студент_63,5,Отличная организация учебного процесса.
модуль_3,курс_3,студент_63,1,"Очень разочарован, зря потратил время."
модуль_4,курс_3,студент_63,1,Преподаватели не отвечают на вопросы.
модуль_5,курс_3,студент_63,2,"Очень скучно, мало полезной информации."
модуль_10,курс_3,студент_63,2,Преподаватели не смогли заинтересовать.
модуль_2,курс_3,студент_64,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_3,курс_3,студент_64,4,Отличная организация учебного процесса.
модуль_4,курс_3,студент_64,2,"Очень разочарован, зря потратил время."
модуль_6,курс_3,студент_64,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_3,студент_64,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_1,курс_3,студент_65,5,"Замечательный курс, все четко и по делу."
модуль_2,курс_3,студент_65,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_4,курс_3,студент_65,5,Отличная организация учебного процесса.
модуль_6,курс_3,студент_65,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_10,курс_3,студент_65,1,"Не понравился курс, материал плохо подан."
модуль_1,курс_3,студент_66,1,Организация учебного процесса оставляет желать лучшего.
модуль_2,курс_3,студент_66,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_3,студент_66,4,Отличная организация учебного процесса.
модуль_5,курс_3,студент_66,1,Преподаватели не отвечают на вопросы.
модуль_7,курс_3,студент_66,3,"Курс неплохой, но слишком много теории."
модуль_9,курс_3,студент_66,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_3,студент_66,1,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_3,студент_67,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_3,студент_67,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_67,2,Материалы курса плохо структурированы.
модуль_10,курс_3,студент_67,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_3,студент_68,3,"Нормально, но хотелось бы больше интерактива."
модуль_6,курс_3,студент_68,1,"Материалы устарели, нуждаются в обновлении."
модуль_7,курс_3,студент_68,1,"Очень разочарован, зря потратил время."
модуль_9,курс_3,студент_68,4,Очень хорошие учебные материалы.
модуль_10,курс_3,студент_68,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_9,курс_3,студент_69,2,"Очень скучно, мало полезной информации."
модуль_10,курс_3,студент_69,2,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_3,студент_70,1,"Слишком много теории, мало практики."
модуль_2,курс_3,студент_70,2,"Очень скучно, мало полезной информации."
модуль_3,курс_3,студент_70,1,"Очень скучно, мало полезной информации."
модуль_4,курс_3,студент_70,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_3,студент_70,3,"Курс неплохой, но слишком много теории."
модуль_9,курс_3,студент_70,1,"Очень разочарован, зря потратил время."
модуль_10,курс_3,студент_70,4,"Преподаватели супер, материал изложен доступно."
модуль_3,курс_3,студент_71,5,Преподаватели дают много полезных советов.
модуль_5,курс_3,студент_71,2,Материалы курса плохо структурированы.
модуль_7,курс_3,студент_71,2,"Очень разочарован, зря потратил время."
модуль_9,курс_3,студент_71,5,"Отличный курс, много полезной информации."
модуль_10,курс_3,студент_71,1,"Слишком много теории, мало практики."
модуль_3,курс_3,студент_72,1,"Очень разочарован, зря потратил время."
модуль_5,курс_3,студент_72,2,Преподаватели не смогли заинтересовать.
модуль_6,курс_3,студент_72,3,Материалы курса иногда тяжело воспринимаются.
модуль_7,курс_3,студент_72,5,"Много практических занятий, что очень полезно."
модуль_8,курс_3,студент_72,5,"Преподаватели супер, материал изложен доступно."
модуль_10,курс_3,студент_72,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_3,студент_73,3,"Нормально, но хотелось бы больше интерактива."
модуль_3,курс_3,студент_73,2,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_73,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_5,курс_3,студент_73,5,Материалы курса на высшем уровне.
модуль_10,курс_3,студент_73,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_5,курс_3,студент_74,5,Очень хорошие учебные материалы.
модуль_7,курс_3,студент_74,4,Преподаватели дают много полезных советов.
модуль_8,курс_3,студент_74,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_3,студент_74,1,"Материалы устарели, нуждаются в обновлении."
модуль_1,курс_3,студент_75,5,"Замечательный курс, все четко и по делу."
модуль_2,курс_3,студент_75,3,"Материал неплохой, но иногда скучновато."
модуль_6,курс_3,студент_75,2,Преподаватели не отвечают на вопросы.
модуль_9,курс_3,студент_75,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_3,студент_75,3,"Средний курс, ожидал немного большего."
модуль_1,курс_3,студент_76,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_3,студент_76,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_3,студент_76,3,"Неплохо, но можно было бы улучшить организацию."
модуль_9,курс_3,студент_76,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_3,студент_77,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_77,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_3,студент_77,2,"Очень скучно, мало полезной информации."
модуль_6,курс_3,студент_77,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_3,студент_77,4,Преподаватели дают много полезных советов.
модуль_10,курс_3,студент_77,5,Отличная организация учебного процесса.
модуль_1,курс_3,студент_78,3,"Курс неплохой, но слишком много теории."
модуль_3,курс_3,студент_78,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_3,студент_78,3,"Неплохо, но можно было бы улучшить организацию."
модуль_9,курс_3,студент_78,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_10,курс_3,студент_78,1,Материалы курса плохо структурированы.
модуль_2,курс_3,студент_79,4,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_79,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_79,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_3,студент_79,2,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_3,студент_79,4,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_80,3,"В целом неплохо, но есть куда расти."
модуль_5,курс_3,студент_80,1,"Не понравился курс, материал плохо подан."
модуль_6,курс_3,студент_80,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_3,студент_80,4,"Преподаватели супер, материал изложен доступно."
модуль_9,курс_3,студент_80,4,"Много практических занятий, что очень полезно."
модуль_10,курс_3,студент_80,3,"Неплохо, но можно было бы улучшить организацию."
модуль_2,курс_3,студент_81,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_81,3,"Средний курс, ожидал немного большего."
модуль_8,курс_3,студент_81,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_3,студент_81,1,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_3,студент_81,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_3,студент_82,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_2,курс_3,студент_82,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_3,студент_82,5,Отличная организация учебного процесса.
модуль_4,курс_3,студент_82,4,"Много практических занятий, что очень полезно."
модуль_5,курс_3,студент_82,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_82,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_10,курс_3,студент_82,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_3,студент_83,1,"Материалы устарели, нуждаются в обновлении."
модуль_3,курс_3,студент_83,1,"Слишком много теории, мало практики."
модуль_4,курс_3,студент_83,4,Преподаватели дают много полезных советов.
модуль_8,курс_3,студент_83,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_3,студент_83,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_3,студент_84,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_3,студент_84,4,"Преподаватели супер, материал изложен доступно."
модуль_3,курс_3,студент_84,1,"Очень скучно, мало полезной информации."
модуль_4,курс_3,студент_84,2,Организация учебного процесса оставляет желать лучшего.
модуль_5,курс_3,студент_84,1,"Слишком много теории, мало практики."
модуль_7,курс_3,студент_84,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_3,студент_84,2,"Слишком много теории, мало практики."
модуль_10,курс_3,студент_84,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_3,студент_85,3,"Материал неплохой, но иногда скучновато."
модуль_4,курс_3,студент_85,3,"Неплохо, но можно было бы улучшить организацию."
модуль_6,курс_3,студент_85,5,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_85,2,"Очень скучно, мало полезной информации."
модуль_10,курс_3,студент_85,3,Материалы курса иногда тяжело воспринимаются.
модуль_3,курс_3,студент_86,2,Материалы курса плохо структурированы.
модуль_4,курс_3,студент_86,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_86,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_3,студент_86,5,"Много практических занятий, что очень полезно."
модуль_8,курс_3,студент_86,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_10,курс_3,студент_86,3,"Достаточно информативно, но не хватило времени на практику."
модуль_6,курс_3,студент_87,5,Очень хорошие учебные материалы.
модуль_7,курс_3,студент_87,3,"Нормально, но хотелось бы больше интерактива."
модуль_8,курс_3,студент_87,4,"Много практических занятий, что очень полезно."
модуль_9,курс_3,студент_87,4,Очень хорошие учебные материалы.
модуль_1,курс_3,студент_88,4,Преподаватели дают много полезных советов.
модуль_2,курс_3,студент_88,1,"Не понравился курс, материал плохо подан."
модуль_3,курс_3,студент_88,2,Материалы курса плохо структурированы.
модуль_6,курс_3,студент_88,5,"Много практических занятий, что очень полезно."
модуль_7,курс_3,студент_88,1,"Очень разочарован, зря потратил время."
модуль_8,курс_3,студент_88,2,Курс не оправдал ожиданий.
модуль_9,курс_3,студент_88,5,Материалы курса на высшем уровне.
модуль_10,курс_3,студент_88,2,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_3,студент_89,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_4,курс_3,студент_89,4,Очень хорошие учебные материалы.
модуль_6,курс_3,студент_89,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_6,курс_3,студент_90,1,Преподаватели не отвечают на вопросы.
модуль_7,курс_3,студент_90,1,"Очень разочарован, зря потратил время."
модуль_9,курс_3,студент_90,2,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_3,студент_91,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_91,4,Преподаватели дают много полезных советов.
модуль_6,курс_3,студент_91,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_7,курс_3,студент_91,2,"Материалы устарели, нуждаются в обновлении."
модуль_9,курс_3,студент_91,5,Отличная организация учебного процесса.
модуль_1,курс_3,студент_92,5,"Замечательный курс, все четко и по делу."
модуль_2,курс_3,студент_92,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_3,курс_3,студент_92,1,Преподаватели не отвечают на вопросы.
модуль_4,курс_3,студент_92,5,"Отличный курс, много полезной информации."
модуль_5,курс_3,студент_92,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_6,курс_3,студент_92,5,Отличная организация учебного процесса.
модуль_7,курс_3,студент_92,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_10,курс_3,студент_92,2,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_3,студент_93,3,"В целом неплохо, но есть куда расти."
модуль_4,курс_3,студент_93,3,"Достаточно информативно, но не хватило времени на практику."
модуль_7,курс_3,студент_93,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_3,студент_93,2,Курс не оправдал ожиданий.
модуль_2,курс_3,студент_94,1,Материалы курса плохо структурированы.
модуль_1,курс_3,студент_95,3,"Неплохо, но можно было бы улучшить организацию."
модуль_2,курс_3,студент_95,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_95,5,"Преподаватели супер, материал изложен доступно."
модуль_4,курс_3,студент_95,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_5,курс_3,студент_95,3,"Нормально, но хотелось бы больше интерактива."
модуль_7,курс_3,студент_95,3,"Средний курс, ожидал немного большего."
модуль_9,курс_3,студент_95,1,Преподаватели не отвечают на вопросы.
модуль_10,курс_3,студент_95,3,"Курс неплохой, но слишком много теории."
модуль_1,курс_3,студент_96,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_3,студент_96,1,Курс не оправдал ожиданий.
модуль_4,курс_3,студент_96,4,Очень хорошие учебные материалы.
модуль_6,курс_3,студент_96,3,"Средний курс, ожидал немного большего."
модуль_9,курс_3,студент_96,5,"Отличный курс, много полезной информации."
модуль_1,курс_3,студент_97,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_97,2,"Очень разочарован, зря потратил время."
модуль_4,курс_3,студент_97,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_3,студент_97,1,Курс не оправдал ожиданий.
модуль_6,курс_3,студент_97,5,Преподаватели дают много полезных советов.
модуль_7,курс_3,студент_97,1,Организация учебного процесса оставляет желать лучшего.
модуль_9,курс_3,студент_97,2,Организация учебного процесса оставляет желать лучшего.
модуль_2,курс_3,студент_98,2,"Не понравился курс, материал плохо подан."
модуль_6,курс_3,студент_98,4,"Замечательный курс, все четко и по делу."
модуль_7,курс_3,студент_98,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_3,студент_98,5,Материалы курса на высшем уровне.
модуль_10,курс_3,студент_98,5,Преподаватели дают много полезных советов.
модуль_1,курс_3,студент_99,1,"Материалы устарели, нуждаются в обновлении."
модуль_3,курс_3,студент_99,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_3,студент_99,3,"Средний курс, ожидал немного большего."
модуль_6,курс_3,студент_99,3,"Неплохо, но можно было бы улучшить организацию."
модуль_7,курс_3,студент_99,1,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_3,студент_99,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_3,курс_3,студент_100,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_3,студент_100,5,Преподаватели дают много полезных советов.
модуль_8,курс_3,студент_100,5,"Замечательный курс, все четко и по делу."
модуль_2,курс_3,студент_101,5,"Замечательный курс, все четко и по делу."
модуль_5,курс_3,студент_101,5,"Замечательный курс, все четко и по делу."
модуль_8,курс_3,студент_101,5,Преподаватели дают много полезных советов.
модуль_9,курс_3,студент_101,5,"Отличный курс, много полезной информации."
модуль_10,курс_3,студент_101,3,"Нормально, но хотелось бы больше интерактива."
модуль_2,курс_3,студент_102,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_3,студент_102,3,"Нормально, но хотелось бы больше интерактива."
модуль_6,курс_3,студент_102,4,Преподаватели дают много полезных советов.
модуль_9,курс_3,студент_102,4,Преподаватели дают много полезных советов.
модуль_10,курс_3,студент_102,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_3,студент_103,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_103,1,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_103,1,Организация учебного процесса оставляет желать лучшего.
модуль_6,курс_3,студент_103,2,"Слишком много теории, мало практики."
модуль_7,курс_3,студент_103,5,"Замечательный курс, все четко и по делу."
модуль_1,курс_3,студент_104,2,"Слишком много теории, мало практики."
модуль_2,курс_3,студент_104,4,"Преподаватели супер, материал изложен доступно."
модуль_4,курс_3,студент_104,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_3,студент_104,3,"В целом неплохо, но есть куда расти."
модуль_10,курс_3,студент_104,5,Материалы курса на высшем уровне.
модуль_1,курс_3,студент_105,5,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_105,1,"Слишком много теории, мало практики."
модуль_4,курс_3,студент_105,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_105,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_3,студент_105,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_3,студент_106,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_3,студент_106,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_106,4,Отличная организация учебного процесса.
модуль_7,курс_3,студент_106,5,Отличная организация учебного процесса.
модуль_8,курс_3,студент_106,1,"Не понравился курс, материал плохо подан."
модуль_9,курс_3,студент_106,4,Преподаватели дают много полезных советов.
модуль_2,курс_3,студент_107,2,Преподаватели не отвечают на вопросы.
модуль_4,курс_3,студент_107,3,"Материал неплохой, но иногда скучновато."
модуль_6,курс_3,студент_107,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_3,студент_107,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_3,студент_108,4,"Много практических занятий, что очень полезно."
модуль_5,курс_3,студент_108,3,"В целом неплохо, но есть куда расти."
модуль_6,курс_3,студент_108,1,Курс не оправдал ожиданий.
модуль_10,курс_3,студент_108,4,"Много практических занятий, что очень полезно."
модуль_2,курс_3,студент_109,2,Преподаватели не смогли заинтересовать.
модуль_3,курс_3,студент_109,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_109,4,"Отличный курс, много полезной информации."
модуль_6,курс_3,студент_109,5,Очень хорошие учебные материалы.
модуль_10,курс_3,студент_109,5,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_110,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_3,студент_110,3,"Достаточно информативно, но не хватило времени на практику."
модуль_7,курс_3,студент_110,3,"Достаточно информативно, но не хватило времени на практику."
модуль_1,курс_3,студент_111,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_3,студент_111,3,"Неплохо, но можно было бы улучшить организацию."
модуль_5,курс_3,студент_111,1,"Очень разочарован, зря потратил время."
модуль_7,курс_3,студент_111,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_3,студент_112,1,"Очень разочарован, зря потратил время."
модуль_3,курс_3,студент_113,1,"Слишком много теории, мало практики."
модуль_8,курс_3,студент_113,3,"Средний курс, ожидал немного большего."
модуль_9,курс_3,студент_113,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_3,студент_113,1,"Слишком много теории, мало практики."
модуль_1,курс_3,студент_114,2,"Очень скучно, мало полезной информации."
модуль_2,курс_3,студент_114,2,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_3,студент_114,1,Преподаватели не отвечают на вопросы.
модуль_6,курс_3,студент_114,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_8,курс_3,студент_114,5,"Замечательный курс, все четко и по делу."
модуль_9,курс_3,студент_114,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_3,студент_115,4,"Отличный курс, много полезной информации."
модуль_3,курс_3,студент_115,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_8,курс_3,студент_115,4,Преподаватели дают много полезных советов.
модуль_2,курс_3,студент_116,3,"В целом неплохо, но есть куда расти."
модуль_4,курс_3,студент_116,3,"Нормально, но хотелось бы больше интерактива."
модуль_5,курс_3,студент_116,3,"Достаточно информативно, но не хватило времени на практику."
модуль_6,курс_3,студент_116,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_7,курс_3,студент_116,4,"Преподаватели супер, материал изложен доступно."
модуль_10,курс_3,студент_116,3,"Средний курс, ожидал немного большего."
модуль_2,курс_3,студент_117,4,"Отличный курс, много полезной информации."
модуль_6,курс_3,студент_117,4,"Замечательный курс, все четко и по делу."
модуль_7,курс_3,студент_117,1,"Очень скучно, мало полезной информации."
модуль_8,курс_3,студент_117,1,"Очень скучно, мало полезной информации."
модуль_9,курс_3,студент_117,1,"Не понравился курс, материал плохо подан."
модуль_1,курс_3,студент_118,5,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_118,5,"Замечательный курс, все четко и по делу."
модуль_4,курс_3,студент_118,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_118,3,"Нормально, но хотелось бы больше интерактива."
модуль_6,курс_3,студент_118,4,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_118,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_3,студент_119,5,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_119,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_4,курс_3,студент_119,4,Материалы курса на высшем уровне.
модуль_5,курс_3,студент_119,1,Курс не оправдал ожиданий.
модуль_1,курс_3,студент_120,1,"Слишком много теории, мало практики."
модуль_2,курс_3,студент_120,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_120,5,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_3,студент_120,1,"Материалы устарели, нуждаются в обновлении."
модуль_7,курс_3,студент_120,2,"Слишком много теории, мало практики."
модуль_8,курс_3,студент_120,1,Курс не оправдал ожиданий.
модуль_10,курс_3,студент_120,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_3,студент_121,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_5,курс_3,студент_121,2,Преподаватели не отвечают на вопросы.
модуль_6,курс_3,студент_121,4,"Отличный курс, много полезной информации."
модуль_7,курс_3,студент_121,2,"Слишком много теории, мало практики."
модуль_10,курс_3,студент_121,1,"Материалы устарели, нуждаются в обновлении."
модуль_2,курс_3,студент_122,4,"Преподаватели супер, материал изложен доступно."
модуль_3,курс_3,студент_122,1,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_122,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_3,студент_122,5,Очень хорошие учебные материалы.
модуль_10,курс_3,студент_122,2,"Очень разочарован, зря потратил время."
модуль_2,курс_3,студент_123,3,"Курс неплохой, но слишком много теории."
модуль_5,курс_3,студент_123,2,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_3,студент_123,1,"Материалы устарели, нуждаются в обновлении."
модуль_9,курс_3,студент_123,4,Преподаватели дают много полезных советов.
модуль_1,курс_3,студент_124,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_3,студент_124,3,Материалы курса иногда тяжело воспринимаются.
модуль_3,курс_3,студент_124,4,Очень хорошие учебные материалы.
модуль_6,курс_3,студент_124,1,Курс не оправдал ожиданий.
модуль_9,курс_3,студент_124,4,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_125,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_6,курс_3,студент_125,4,"Замечательный курс, все четко и по делу."
модуль_7,курс_3,студент_125,2,"Не понравился курс, материал плохо подан."
модуль_2,курс_3,студент_126,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_3,студент_126,2,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_3,студент_126,5,Материалы курса на высшем уровне.
модуль_7,курс_3,студент_126,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_4,курс_3,студент_127,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_3,студент_127,4,"Много практических занятий, что очень полезно."
модуль_6,курс_3,студент_127,3,Материалы курса иногда тяжело воспринимаются.
модуль_7,курс_3,студент_127,2,Организация учебного процесса оставляет желать лучшего.
модуль_9,курс_3,студент_127,5,"Отличный курс, много полезной информации."
модуль_5,курс_3,студент_128,2,"Не понравился курс, материал плохо подан."
модуль_6,курс_3,студент_128,4,Отличная организация учебного процесса.
модуль_10,курс_3,студент_128,5,Материалы курса на высшем уровне.
модуль_1,курс_3,студент_129,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_5,курс_3,студент_129,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_3,студент_129,4,"Курс превзошел мои ожидания, узнал много нового."
