код_модуль,код_курс,код_сотрудник,оценка_курс,отзыв
модуль_7,курс_3,студент_66,3,Материалы курса иногда тяжело воспринимаются.
модуль_8,курс_3,студент_66,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_1,курс_3,студент_67,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_3,студент_67,5,"Замечательный курс, все четко и по делу."
модуль_5,курс_3,студент_67,3,"В целом неплохо, но есть куда расти."
модуль_6,курс_3,студент_67,3,"Материал неплохой, но иногда скучновато."
модуль_7,курс_3,студент_67,5,Очень хорошие учебные материалы.
модуль_9,курс_3,студент_67,3,"Средний курс, ожидал немного большего."
модуль_10,курс_3,студент_67,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_3,студент_68,3,"Курс неплохой, но слишком много теории."
модуль_3,курс_3,студент_68,4,"Замечательный курс, все четко и по делу."
модуль_4,курс_3,студент_68,4,Очень хорошие учебные материалы.
модуль_7,курс_3,студент_68,4,Очень хорошие учебные материалы.
модуль_9,курс_3,студент_68,1,"Очень разочарован, зря потратил время."
модуль_10,курс_3,студент_68,2,Курс не оправдал ожиданий.
модуль_1,курс_3,студент_69,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_3,студент_69,2,Преподаватели не отвечают на вопросы.
модуль_9,курс_3,студент_69,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_3,студент_69,1,"Очень скучно, мало полезной информации."
модуль_1,курс_3,студент_70,2,"Слишком много теории, мало практики."
модуль_3,курс_3,студент_70,5,Материалы курса на высшем уровне.
модуль_6,курс_3,студент_70,5,"Много практических занятий, что очень полезно."
модуль_8,курс_3,студент_70,2,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_3,студент_70,4,Материалы курса на высшем уровне.
модуль_1,курс_3,студент_71,1,"Очень скучно, мало полезной информации."
модуль_3,курс_3,студент_71,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_3,студент_71,1,Преподаватели не смогли заинтересовать.
модуль_6,курс_3,студент_71,3,"Достаточно информативно, но не хватило времени на практику."
модуль_7,курс_3,студент_71,2,Материалы курса плохо структурированы.
модуль_8,курс_3,студент_71,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_3,студент_71,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_3,студент_72,4,"Замечательный курс, все четко и по делу."
модуль_5,курс_3,студент_72,5,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_72,2,"Слишком много теории, мало практики."
модуль_10,курс_3,студент_72,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_3,студент_73,1,"Не понравился курс, материал плохо подан."
модуль_3,курс_3,студент_73,3,Материалы курса иногда тяжело воспринимаются.
модуль_7,курс_3,студент_73,3,"Средний курс, ожидал немного большего."
модуль_8,курс_3,студент_73,4,"Замечательный курс, все четко и по делу."
модуль_9,курс_3,студент_73,5,"Преподаватели супер, материал изложен доступно."
модуль_10,курс_3,студент_73,3,"Средний курс, ожидал немного большего."
модуль_1,курс_3,студент_74,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_3,студент_74,4,"Преподаватели супер, материал изложен доступно."
модуль_4,курс_3,студент_74,5,"Много практических занятий, что очень полезно."
модуль_5,курс_3,студент_74,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_3,студент_74,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_3,студент_74,5,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_74,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_3,студент_75,5,"Отличный курс, много полезной информации."
модуль_4,курс_3,студент_75,2,Курс не оправдал ожиданий.
модуль_7,курс_3,студент_75,1,"Очень разочарован, зря потратил время."
модуль_9,курс_3,студент_75,1,"Не понравился курс, материал плохо подан."
модуль_10,курс_3,студент_75,1,Преподаватели не отвечают на вопросы.
модуль_1,курс_3,студент_76,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_3,студент_76,3,"Курс неплохой, но слишком много теории."
модуль_4,курс_3,студент_76,2,"Не понравился курс, материал плохо подан."
модуль_6,курс_3,студент_76,3,"Средний курс, ожидал немного большего."
модуль_9,курс_3,студент_76,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_3,студент_76,5,Преподаватели дают много полезных советов.
модуль_1,курс_3,студент_77,2,"Очень разочарован, зря потратил время."
модуль_2,курс_3,студент_77,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_3,студент_77,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_3,студент_77,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_77,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_2,курс_3,студент_78,4,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_78,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_3,студент_78,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_3,студент_78,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_3,студент_79,1,Курс не оправдал ожиданий.
модуль_5,курс_3,студент_79,4,"Замечательный курс, все четко и по делу."
модуль_8,курс_3,студент_79,2,Курс не оправдал ожиданий.
модуль_9,курс_3,студент_79,2,Материалы курса плохо структурированы.
модуль_1,курс_3,студент_80,3,"Нормально, но хотелось бы больше интерактива."
модуль_2,курс_3,студент_80,2,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_80,3,"Неплохо, но можно было бы улучшить организацию."
модуль_5,курс_3,студент_80,4,Материалы курса на высшем уровне.
модуль_7,курс_3,студент_80,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_3,студент_80,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_3,студент_81,4,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_81,2,"Очень скучно, мало полезной информации."
модуль_4,курс_3,студент_81,3,"Достаточно информативно, но не хватило времени на практику."
модуль_6,курс_3,студент_81,2,"Слишком много теории, мало практики."
модуль_8,курс_3,студент_81,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_3,студент_81,3,"Материал неплохой, но иногда скучновато."
модуль_4,курс_3,студент_82,4,Преподаватели дают много полезных советов.
модуль_5,курс_3,студент_82,4,Материалы курса на высшем уровне.
модуль_7,курс_3,студент_82,4,"Замечательный курс, все четко и по делу."
модуль_8,курс_3,студент_82,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_9,курс_3,студент_82,4,Отличная организация учебного процесса.
модуль_10,курс_3,студент_82,4,Отличная организация учебного процесса.
модуль_1,курс_3,студент_83,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_3,студент_83,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_7,курс_3,студент_83,2,"Очень скучно, мало полезной информации."
модуль_9,курс_3,студент_83,3,"В целом неплохо, но есть куда расти."
модуль_10,курс_3,студент_83,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_3,студент_84,4,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_84,2,"Очень разочарован, зря потратил время."
модуль_4,курс_3,студент_84,5,Преподаватели дают много полезных советов.
модуль_6,курс_3,студент_84,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_3,студент_84,2,"Слишком много теории, мало практики."
модуль_10,курс_3,студент_84,1,Преподаватели не отвечают на вопросы.
модуль_1,курс_3,студент_85,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_3,студент_85,1,"Не понравился курс, материал плохо подан."
модуль_3,курс_3,студент_85,2,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_3,студент_85,2,Курс не оправдал ожиданий.
модуль_6,курс_3,студент_85,4,Преподаватели дают много полезных советов.
модуль_9,курс_3,студент_85,1,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_3,студент_85,4,Отличная организация учебного процесса.
модуль_1,курс_3,студент_86,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_2,курс_3,студент_86,2,Организация учебного процесса оставляет желать лучшего.
модуль_5,курс_3,студент_86,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_3,студент_86,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_3,студент_86,5,"Замечательный курс, все четко и по делу."
модуль_9,курс_3,студент_86,4,Преподаватели дают много полезных советов.
модуль_2,курс_3,студент_87,2,"Очень скучно, мало полезной информации."
модуль_3,курс_3,студент_87,1,"Слишком много теории, мало практики."
модуль_4,курс_3,студент_87,4,"Много практических занятий, что очень полезно."
модуль_5,курс_3,студент_87,2,"Очень разочарован, зря потратил время."
модуль_6,курс_3,студент_87,5,"Много практических занятий, что очень полезно."
модуль_7,курс_3,студент_87,1,Преподаватели не смогли заинтересовать.
модуль_8,курс_3,студент_87,4,Преподаватели дают много полезных советов.
модуль_9,курс_3,студент_87,4,Материалы курса на высшем уровне.
модуль_1,курс_3,студент_88,3,"Курс неплохой, но слишком много теории."
модуль_3,курс_3,студент_88,4,Преподаватели дают много полезных советов.
модуль_5,курс_3,студент_88,3,"Средний курс, ожидал немного большего."
модуль_7,курс_3,студент_88,1,"Не понравился курс, материал плохо подан."
модуль_9,курс_3,студент_88,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_3,студент_88,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_89,1,"Материалы устарели, нуждаются в обновлении."
модуль_7,курс_3,студент_89,4,"Замечательный курс, все четко и по делу."
модуль_8,курс_3,студент_89,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_10,курс_3,студент_89,5,"Замечательный курс, все четко и по делу."
модуль_1,курс_3,студент_90,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_3,студент_90,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_3,студент_90,4,"Отличный курс, много полезной информации."
модуль_6,курс_3,студент_90,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_10,курс_3,студент_90,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_1,курс_3,студент_91,4,"Преподаватели супер, материал изложен доступно."
модуль_2,курс_3,студент_91,3,"Нормально, но хотелось бы больше интерактива."
модуль_4,курс_3,студент_91,4,Материалы курса на высшем уровне.
модуль_5,курс_3,студент_91,2,Организация учебного процесса оставляет желать лучшего.
модуль_9,курс_3,студент_91,2,Преподаватели не отвечают на вопросы.
модуль_1,курс_3,студент_92,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_3,курс_3,студент_92,2,Преподаватели не смогли заинтересовать.
модуль_6,курс_3,студент_92,1,Материалы курса плохо структурированы.
модуль_8,курс_3,студент_92,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_2,курс_3,студент_93,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_4,курс_3,студент_93,2,"Не понравился курс, материал плохо подан."
модуль_7,курс_3,студент_93,5,"Отличный курс, много полезной информации."
модуль_8,курс_3,студент_93,3,"Достаточно информативно, но не хватило времени на практику."
модуль_9,курс_3,студент_93,5,Очень хорошие учебные материалы.
модуль_8,курс_3,студент_94,3,"Средний курс, ожидал немного большего."
модуль_10,курс_3,студент_94,2,Преподаватели не отвечают на вопросы.
модуль_1,курс_3,студент_95,1,Материалы курса плохо структурированы.
модуль_2,курс_3,студент_95,5,Преподаватели дают много полезных советов.
модуль_7,курс_3,студент_95,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_3,студент_95,5,Очень хорошие учебные материалы.
модуль_10,курс_3,студент_95,5,"Много практических занятий, что очень полезно."
модуль_1,курс_3,студент_96,3,"Неплохо, но можно было бы улучшить организацию."
модуль_2,курс_3,студент_96,5,Очень хорошие учебные материалы.
модуль_3,курс_3,студент_96,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_3,студент_96,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_1,курс_3,студент_97,4,Материалы курса на высшем уровне.
модуль_2,курс_3,студент_97,1,Материалы курса плохо структурированы.
модуль_5,курс_3,студент_97,3,"В целом неплохо, но есть куда расти."
модуль_6,курс_3,студент_97,3,"Неплохо, но можно было бы улучшить организацию."
модуль_7,курс_3,студент_97,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_3,студент_97,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_3,студент_97,1,Курс не оправдал ожиданий.
модуль_1,курс_3,студент_98,2,"Слишком много теории, мало практики."
модуль_8,курс_3,студент_98,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_3,студент_98,5,Отличная организация учебного процесса.
модуль_10,курс_3,студент_98,3,Материалы курса иногда тяжело воспринимаются.
модуль_1,курс_3,студент_99,5,"Много практических занятий, что очень полезно."
модуль_2,курс_3,студент_99,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_4,курс_3,студент_99,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_3,студент_99,2,"Очень разочарован, зря потратил время."
модуль_6,курс_3,студент_99,5,"Замечательный курс, все четко и по делу."
модуль_7,курс_3,студент_99,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_99,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_9,курс_3,студент_99,1,"Очень скучно, мало полезной информации."
модуль_10,курс_3,студент_99,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_3,студент_100,3,"Неплохо, но можно было бы улучшить организацию."
модуль_4,курс_3,студент_100,4,Отличная организация учебного процесса.
модуль_5,курс_3,студент_100,5,Преподаватели дают много полезных советов.
модуль_7,курс_3,студент_100,1,"Не понравился курс, материал плохо подан."
модуль_8,курс_3,студент_100,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_3,студент_100,3,"В целом неплохо, но есть куда расти."
модуль_5,курс_3,студент_101,1,"Не понравился курс, материал плохо подан."
модуль_9,курс_3,студент_101,1,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_3,студент_101,1,"Очень скучно, мало полезной информации."
модуль_1,курс_3,студент_102,1,"Очень скучно, мало полезной информации."
модуль_2,курс_3,студент_102,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_102,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_3,студент_102,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_3,студент_102,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_4,курс_3,студент_103,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_3,студент_103,2,Преподаватели не смогли заинтересовать.
модуль_10,курс_3,студент_103,4,Преподаватели дают много полезных советов.
модуль_2,курс_3,студент_104,3,Материалы курса иногда тяжело воспринимаются.
модуль_3,курс_3,студент_104,2,Организация учебного процесса оставляет желать лучшего.
модуль_5,курс_3,студент_104,2,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_3,студент_104,1,Преподаватели не отвечают на вопросы.
модуль_9,курс_3,студент_104,3,"Курс неплохой, но слишком много теории."
модуль_1,курс_3,студент_105,1,Преподаватели не смогли заинтересовать.
модуль_3,курс_3,студент_105,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_3,студент_105,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_105,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_3,студент_105,3,"В целом неплохо, но есть куда расти."
модуль_1,курс_3,студент_106,1,"Очень разочарован, зря потратил время."
модуль_4,курс_3,студент_106,2,"Очень скучно, мало полезной информации."
модуль_5,курс_3,студент_106,1,"Слишком много теории, мало практики."
модуль_7,курс_3,студент_106,4,Преподаватели дают много полезных советов.
модуль_8,курс_3,студент_106,5,Преподаватели дают много полезных советов.
модуль_9,курс_3,студент_106,4,Преподаватели дают много полезных советов.
модуль_4,курс_3,студент_107,1,Преподаватели не смогли заинтересовать.
модуль_5,курс_3,студент_107,3,"Нормально, но хотелось бы больше интерактива."
модуль_7,курс_3,студент_107,1,"Материалы устарели, нуждаются в обновлении."
модуль_8,курс_3,студент_107,1,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_3,студент_107,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_3,студент_108,1,"Слишком много теории, мало практики."
модуль_8,курс_3,студент_108,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_9,курс_3,студент_108,1,"Очень разочарован, зря потратил время."
модуль_2,курс_3,студент_109,2,Курс не оправдал ожиданий.
модуль_4,курс_3,студент_109,2,Преподаватели не смогли заинтересовать.
модуль_7,курс_3,студент_109,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_9,курс_3,студент_109,2,Преподаватели не смогли заинтересовать.
модуль_1,курс_3,студент_110,1,"Слишком много теории, мало практики."
модуль_2,курс_3,студент_110,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_3,студент_110,4,Преподаватели дают много полезных советов.
модуль_10,курс_3,студент_110,4,Преподаватели дают много полезных советов.
модуль_4,курс_3,студент_111,1,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_3,студент_111,1,Преподаватели не смогли заинтересовать.
модуль_8,курс_3,студент_111,4,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_111,3,"Средний курс, ожидал немного большего."
модуль_10,курс_3,студент_111,5,"Отличный курс, много полезной информации."
модуль_1,курс_3,студент_112,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_3,студент_112,4,"Отличный курс, много полезной информации."
модуль_4,курс_3,студент_112,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_3,студент_112,5,"Преподаватели супер, материал изложен доступно."
модуль_7,курс_3,студент_112,2,"Не понравился курс, материал плохо подан."
модуль_8,курс_3,студент_112,5,Отличная организация учебного процесса.
модуль_10,курс_3,студент_112,5,"Преподаватели супер, материал изложен доступно."
модуль_2,курс_3,студент_113,3,"В целом неплохо, но есть куда расти."
модуль_4,курс_3,студент_113,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_3,студент_113,3,"Достаточно информативно, но не хватило времени на практику."
модуль_7,курс_3,студент_113,1,Материалы курса плохо структурированы.
модуль_9,курс_3,студент_113,1,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_114,2,Организация учебного процесса оставляет желать лучшего.
модуль_5,курс_3,студент_114,2,Организация учебного процесса оставляет желать лучшего.
модуль_7,курс_3,студент_114,1,"Не понравился курс, материал плохо подан."
модуль_9,курс_3,студент_114,4,"Замечательный курс, все четко и по делу."
модуль_10,курс_3,студент_114,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_1,курс_3,студент_115,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_2,курс_3,студент_115,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_3,студент_115,2,"Слишком много теории, мало практики."
модуль_5,курс_3,студент_115,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_3,студент_115,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_3,студент_115,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_9,курс_3,студент_115,2,Материалы курса плохо структурированы.
модуль_3,курс_3,студент_116,5,"Много практических занятий, что очень полезно."
модуль_4,курс_3,студент_116,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_3,студент_116,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_3,студент_116,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_3,студент_116,1,Преподаватели не смогли заинтересовать.
модуль_4,курс_3,студент_117,2,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_3,студент_117,1,"Очень разочарован, зря потратил время."
модуль_6,курс_3,студент_117,5,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_117,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_3,студент_118,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_3,студент_118,3,"Материал неплохой, но иногда скучновато."
модуль_4,курс_3,студент_118,2,Преподаватели не отвечают на вопросы.
модуль_5,курс_3,студент_118,3,"Неплохо, но можно было бы улучшить организацию."
модуль_8,курс_3,студент_118,5,Материалы курса на высшем уровне.
модуль_2,курс_3,студент_119,5,"Много практических занятий, что очень полезно."
модуль_4,курс_3,студент_119,5,Очень хорошие учебные материалы.
модуль_5,курс_3,студент_119,1,Преподаватели не смогли заинтересовать.
модуль_7,курс_3,студент_119,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_3,студент_120,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_7,курс_3,студент_120,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_8,курс_3,студент_120,5,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_120,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_3,студент_121,1,Преподаватели не отвечают на вопросы.
модуль_4,курс_3,студент_121,2,Курс не оправдал ожиданий.
модуль_5,курс_3,студент_121,2,"Материалы устарели, нуждаются в обновлении."
модуль_7,курс_3,студент_121,4,"Отличный курс, много полезной информации."
модуль_10,курс_3,студент_121,1,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_3,студент_122,4,"Преподаватели супер, материал изложен доступно."
модуль_2,курс_3,студент_122,3,"Нормально, но хотелось бы больше интерактива."
модуль_3,курс_3,студент_122,4,"Отличный курс, много полезной информации."
модуль_4,курс_3,студент_122,3,"Курс неплохой, но слишком много теории."
модуль_5,курс_3,студент_122,2,Преподаватели не смогли заинтересовать.
модуль_7,курс_3,студент_122,5,Очень хорошие учебные материалы.
модуль_10,курс_3,студент_122,5,"Преподаватели супер, материал изложен доступно."
модуль_3,курс_3,студент_123,3,"Курс неплохой, но слишком много теории."
модуль_4,курс_3,студент_123,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_3,студент_123,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_3,студент_124,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_3,студент_124,2,"Слишком много теории, мало практики."
модуль_5,курс_3,студент_124,1,"Слишком много теории, мало практики."
модуль_7,курс_3,студент_124,4,"Много практических занятий, что очень полезно."
модуль_1,курс_3,студент_125,4,"Замечательный курс, все четко и по делу."
модуль_6,курс_3,студент_125,2,"Слишком много теории, мало практики."
модуль_7,курс_3,студент_125,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_10,курс_3,студент_125,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_1,курс_3,студент_126,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_3,студент_126,2,Курс не оправдал ожиданий.
модуль_3,курс_3,студент_126,5,Очень хорошие учебные материалы.
модуль_6,курс_3,студент_126,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_3,студент_126,4,"Много практических занятий, что очень полезно."
модуль_8,курс_3,студент_126,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_9,курс_3,студент_126,1,"Не понравился курс, материал плохо подан."
модуль_10,курс_3,студент_126,3,"Курс неплохой, но слишком много теории."
модуль_1,курс_3,студент_127,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_8,курс_3,студент_127,4,Отличная организация учебного процесса.
модуль_9,курс_3,студент_127,4,"Замечательный курс, все четко и по делу."
модуль_1,курс_3,студент_128,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_3,студент_128,3,"Нормально, но хотелось бы больше интерактива."
модуль_5,курс_3,студент_128,5,Очень хорошие учебные материалы.
модуль_6,курс_3,студент_128,2,"Материалы устарели, нуждаются в обновлении."
модуль_8,курс_3,студент_128,5,"Преподаватели супер, материал изложен доступно."
модуль_9,курс_3,студент_128,4,Материалы курса на высшем уровне.
модуль_10,курс_3,студент_128,2,"Слишком много теории, мало практики."
модуль_1,курс_3,студент_129,5,"Преподаватели супер, материал изложен доступно."
модуль_2,курс_3,студент_129,1,"Очень разочарован, зря потратил время."
модуль_3,курс_3,студент_129,1,Преподаватели не смогли заинтересовать.
модуль_5,курс_3,студент_129,4,Очень хорошие учебные материалы.
модуль_7,курс_3,студент_129,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_3,студент_129,2,Преподаватели не смогли заинтересовать.
модуль_10,курс_3,студент_129,5,"Отличный курс, много полезной информации."
модуль_2,курс_3,студент_130,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_3,курс_3,студент_130,3,"Достаточно информативно, но не хватило времени на практику."
модуль_4,курс_3,студент_130,1,"Слишком много теории, мало практики."
модуль_5,курс_3,студент_130,3,"Курс неплохой, но слишком много теории."
модуль_9,курс_3,студент_130,5,"Отличный курс, много полезной информации."
модуль_10,курс_3,студент_130,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_3,студент_131,5,"Замечательный курс, все четко и по делу."
модуль_3,курс_3,студент_131,4,Материалы курса на высшем уровне.
модуль_5,курс_3,студент_131,3,"Нормально, но хотелось бы больше интерактива."
модуль_2,курс_3,студент_132,5,Отличная организация учебного процесса.
модуль_4,курс_3,студент_132,2,Преподаватели не смогли заинтересовать.
модуль_6,курс_3,студент_132,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_3,студент_132,4,"Преподаватели супер, материал изложен доступно."
модуль_6,курс_3,студент_133,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_3,студент_133,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_3,студент_133,4,Материалы курса на высшем уровне.
модуль_9,курс_3,студент_133,5,"Отличный курс, много полезной информации."
модуль_3,курс_3,студент_134,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_3,студент_134,4,Материалы курса на высшем уровне.
модуль_5,курс_3,студент_134,4,Материалы курса на высшем уровне.
модуль_6,курс_3,студент_134,3,Материалы курса иногда тяжело воспринимаются.
модуль_8,курс_3,студент_134,4,"Замечательный курс, все четко и по делу."
модуль_9,курс_3,студент_134,5,Материалы курса на высшем уровне.
модуль_2,курс_3,студент_135,5,"Отличный курс, много полезной информации."
модуль_3,курс_3,студент_135,1,"Слишком много теории, мало практики."
